Time,Timestamp,Elapsed Time,Heat Release Rate,Doorway Temperature 0.75 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.6 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
166,2018-12-04 10:06:46,00:04:48,492.86,54.96,22.44,511.44,388.46,369.26,102.38,66.21,48.76,47.57,454.49,380.73,359.39,309.79,97.95,78.79,60.1,40.73,435.91,381.03,363.36,319.07,118.69,79.91,56.71,462.29,397.21,366.6,303.58,85.35,57.43,40.01,27.69,342.79,299.43,32.89,12.67,13.97,308.81,38.33,3.16,2.01,0.6,0.07,-0.64,-0.67,-0.63,0.39,-2.36,-2.96,12.9,6.39,3.91,2.23,3.7,13.26,15.85,20.94,14.92,20.97,14.52,20.94,15.74,20.95
167,2018-12-04 10:06:47,00:04:49,484.54,54.19,22.75,514.45,386.22,372.39,101.98,67.61,49.69,47.99,441.24,380.44,358.49,312.84,96.96,78.84,61.21,40.33,432.57,380.21,359.73,318.2,118.73,81.2,57.85,462.12,405.52,367.4,305.68,89.69,57.66,37.18,28.53,342.6,299.09,32.39,11.86,13.01,313.42,37.73,3.08,1.96,-0.05,-0.31,-0.71,-0.67,-0.73,3.18,0.61,0.11,14.52,6.39,3.91,2.23,2.74,16.55,15.87,20.95,14.95,20.93,14.56,20.96,15.69,20.94
168,2018-12-04 10:06:48,00:04:50,472.9,53.26,23.08,501.17,384.87,376.22,101.56,70.09,50.23,47.09,446.55,382.32,356.95,309.93,97.98,79.38,60.61,40.99,431.09,380.05,358.37,317.79,120.18,83.65,57.22,473.16,417.41,364.16,302.06,84.03,55.36,34.37,25.08,344.27,297.68,32.65,12.19,13.5,312.53,39.44,2.97,1.99,-0.93,0.63,-0.65,-0.66,-0.73,2.01,-0.54,-1.1,16.13,7.87,4.71,0.32,2.74,16.55,15.87,20.94,15.01,20.92,14.61,20.95,15.64,20.95
169,2018-12-04 10:06:49,00:04:51,475.5,53.19,22.74,491.25,384.0,376.55,101.08,71.08,49.83,47.75,444.61,387.32,356.08,302.47,97.28,80.51,62.34,41.58,420.22,374.03,354.62,316.5,119.8,80.49,56.04,474.53,413.09,364.7,308.31,83.11,56.73,32.83,26.97,345.07,293.48,32.87,12.61,13.88,315.65,38.77,3.16,2.11,0.38,-0.36,-0.56,-0.67,-0.44,3.75,0.92,0.49,12.9,6.39,3.91,0.32,2.74,16.55,15.86,20.94,15.07,20.95,14.67,20.96,15.58,20.96
170,2018-12-04 10:06:51,00:04:52,480.15,52.37,23.31,492.9,385.23,376.08,102.89,72.26,49.83,47.01,451.94,390.39,355.64,305.3,97.36,80.55,64.17,41.62,420.11,373.74,355.49,321.01,123.16,80.13,57.14,452.42,402.55,363.86,307.46,84.8,56.95,36.43,30.06,344.78,293.67,32.53,12.0,13.12,309.27,37.35,2.89,1.89,0.63,-0.2,-0.45,-0.77,-0.5,3.49,0.55,0.2,16.13,6.39,3.11,-1.59,3.7,13.26,15.85,20.93,15.17,20.91,14.71,20.95,15.53,20.94
171,2018-12-04 10:06:52,00:04:53,459.98,55.54,23.49,502.91,383.88,371.13,100.52,72.94,49.96,46.56,446.87,385.28,355.81,317.91,96.87,79.95,64.93,41.72,417.07,374.45,354.68,321.77,124.65,76.67,55.62,440.52,399.61,361.56,306.87,82.7,54.39,33.34,27.0,343.55,295.77,33.1,12.31,13.73,309.6,39.11,3.08,2.37,0.34,-0.27,0.17,-0.59,-0.7,2.9,0.06,-0.33,14.52,7.87,3.11,2.23,3.7,14.9,15.83,20.92,15.25,20.98,14.76,20.93,15.5,20.95
172,2018-12-04 10:06:53,00:04:54,457.96,56.2,22.69,508.31,384.15,371.32,108.59,73.58,50.12,47.09,440.44,383.22,358.08,306.84,97.58,81.98,66.82,42.22,411.06,370.44,350.51,316.5,124.55,72.39,55.37,459.74,395.58,362.12,314.36,86.27,55.95,35.71,29.95,344.38,299.16,34.15,13.23,14.53,318.04,38.77,2.93,1.89,-0.69,0.22,-0.71,-0.53,-0.72,2.55,-0.09,-0.7,14.52,4.91,2.3,2.23,2.74,14.9,15.83,20.93,15.33,20.97,14.81,20.93,15.47,20.95
173,2018-12-04 10:06:54,00:04:55,471.86,59.07,24.59,505.43,383.45,374.54,105.44,76.17,51.04,47.26,429.28,380.82,361.42,300.91,97.57,84.13,69.19,41.94,417.69,368.5,349.88,317.78,125.51,70.32,56.14,471.86,395.02,362.18,318.12,92.17,56.72,36.04,32.41,341.44,296.88,35.24,13.69,14.81,315.15,36.61,3.02,1.93,0.73,-0.13,-0.49,-0.71,-0.71,2.03,-0.84,-1.16,14.52,4.91,3.11,2.23,2.74,14.9,15.81,20.93,15.39,20.92,14.87,20.94,15.47,20.94
174,2018-12-04 10:06:55,00:04:56,466.91,61.79,22.02,512.04,382.22,372.66,107.92,77.13,51.3,47.82,426.52,379.27,360.33,303.05,98.46,86.64,69.96,41.69,419.56,367.09,349.33,319.1,126.26,70.36,56.58,475.1,399.91,359.39,311.79,88.5,56.02,33.31,30.13,338.87,292.89,35.01,13.45,14.57,311.47,35.66,3.1,2.08,0.59,-0.66,-0.35,-0.39,-0.57,4.06,1.25,0.82,14.52,4.91,2.3,-1.59,2.74,14.9,15.79,20.93,15.46,20.92,14.93,20.94,15.49,20.96
175,2018-12-04 10:06:56,00:04:57,463.64,59.7,19.89,512.79,380.67,369.69,105.33,77.28,52.08,48.35,436.42,377.57,359.35,306.62,98.76,88.77,68.72,42.18,405.65,368.55,349.3,320.79,126.31,67.58,55.3,466.13,395.25,359.03,314.4,86.82,54.7,35.3,30.66,338.11,293.52,34.45,13.41,14.45,312.97,35.14,3.11,1.98,-0.61,-0.42,-0.45,-0.52,-0.62,3.04,0.1,-0.3,12.9,4.91,2.3,0.32,3.7,16.55,15.79,20.93,15.53,20.92,15.01,20.94,15.5,20.93
176,2018-12-04 10:06:57,00:04:58,439.44,58.63,19.44,493.58,380.95,371.39,104.85,77.68,51.52,48.49,444.46,387.13,358.33,307.98,97.68,88.47,70.07,42.69,400.3,365.35,348.97,325.36,126.79,67.13,53.6,459.38,400.7,358.91,316.96,90.34,55.91,38.96,30.13,338.0,293.71,35.09,13.84,14.5,315.87,33.98,3.08,1.97,0.85,-0.42,-0.42,-0.36,-0.29,4.53,1.6,1.48,14.52,4.91,3.11,0.32,4.66,16.55,15.78,20.93,15.59,20.96,15.09,20.93,15.57,20.94
177,2018-12-04 10:06:58,00:04:59,435.78,60.47,20.04,513.37,382.81,373.94,106.37,78.23,52.86,48.35,453.09,383.58,356.08,306.95,97.06,87.27,70.63,42.81,395.86,364.01,346.9,325.36,126.46,67.4,53.42,459.96,394.89,358.74,319.53,89.61,56.87,41.87,32.58,340.19,295.36,35.05,13.57,14.34,318.87,35.89,3.21,1.87,0.78,0.38,-0.24,-0.45,-0.39,3.16,0.36,-0.05,14.52,7.87,4.71,0.32,2.74,14.9,15.76,20.94,15.66,20.98,15.19,20.95,15.61,20.94
178,2018-12-04 10:06:59,00:05:00,442.62,60.98,19.81,525.33,382.54,372.8,106.25,77.08,52.74,48.22,441.26,379.26,357.89,311.86,98.01,84.39,71.87,43.73,398.95,361.23,346.67,321.0,125.36,68.56,52.63,453.05,388.29,357.05,320.83,90.67,57.49,43.65,32.45,340.11,293.33,35.38,13.45,14.38,317.22,39.03,3.17,2.08,-0.5,0.17,-0.63,-0.74,-0.69,1.15,-1.5,-2.27,14.52,6.39,1.5,2.23,1.78,13.26,15.76,20.93,15.71,20.98,15.26,20.94,15.64,20.96
179,2018-12-04 10:07:00,00:05:01,481.11,60.28,19.65,548.72,397.21,375.38,105.25,74.92,52.7,47.22,448.37,379.01,359.31,312.19,100.59,84.21,72.2,45.1,398.12,359.74,343.93,319.09,126.33,69.55,52.45,445.12,384.6,356.36,318.42,90.19,58.23,43.27,32.79,341.46,293.92,35.6,13.29,14.29,316.08,40.1,3.02,2.32,0.18,-0.33,0.29,-0.71,-0.8,2.27,-0.29,-1.02,16.13,7.87,3.91,0.32,1.78,14.9,15.72,20.95,15.72,20.92,15.32,20.95,15.69,20.96
180,2018-12-04 10:07:01,00:05:02,451.84,59.21,19.58,530.92,395.11,378.61,104.25,73.2,52.11,47.04,441.48,388.5,358.61,313.73,101.85,84.06,71.13,44.25,393.96,360.83,342.4,317.81,125.59,69.62,52.85,451.51,379.56,355.02,312.26,90.08,58.48,43.35,31.63,339.05,293.81,35.9,13.22,14.1,317.95,38.69,3.15,2.29,0.51,-0.17,-0.54,-0.5,-0.59,2.64,0.06,-0.82,11.29,6.39,2.3,0.32,1.78,11.61,15.7,20.93,15.73,20.97,15.37,20.94,15.72,20.96
181,2018-12-04 10:07:02,00:05:03,463.68,58.81,19.77,527.04,395.53,382.8,101.58,72.53,52.1,47.03,436.36,392.98,357.95,308.77,101.51,84.09,72.11,43.53,393.05,364.57,342.98,318.46,126.06,70.57,52.55,451.39,390.45,352.38,307.66,89.33,58.88,44.19,29.36,336.42,293.18,35.19,12.95,13.99,317.59,37.94,3.4,2.21,0.91,0.67,0.13,-0.45,-0.39,2.06,-0.84,-1.44,14.52,6.39,3.11,2.23,3.7,13.26,15.66,20.93,15.74,20.97,15.42,20.93,15.75,20.94
182,2018-12-04 10:07:03,00:05:04,459.23,59.03,19.77,537.99,396.43,385.26,100.87,73.33,52.54,46.5,435.28,392.25,357.58,312.69,101.46,84.82,71.04,43.45,401.47,364.09,341.58,318.09,123.96,70.93,50.81,463.55,383.21,351.32,302.63,87.12,57.8,41.29,27.39,334.06,290.94,36.58,13.18,14.3,315.54,36.71,2.73,2.37,1.04,0.7,0.19,-0.67,-0.36,5.19,2.24,1.93,16.13,6.39,3.91,0.32,2.74,13.26,15.61,20.93,15.75,20.9,15.47,20.93,15.78,20.95
183,2018-12-04 10:07:04,00:05:05,486.77,62.59,20.38,537.76,395.04,385.46,101.96,76.61,53.37,46.27,443.82,388.65,356.76,310.77,101.04,83.48,67.8,44.37,407.52,361.42,340.8,317.3,122.64,72.05,50.75,467.81,377.25,350.76,304.56,86.23,58.12,40.45,28.89,334.06,292.26,37.18,13.49,14.34,315.87,36.34,3.01,2.0,0.31,0.25,-0.66,-0.52,-0.29,3.61,0.71,0.32,11.29,7.87,3.11,2.23,1.78,16.55,15.57,20.93,15.77,20.92,15.5,20.94,15.82,20.93
184,2018-12-04 10:07:05,00:05:06,477.1,62.45,21.13,544.45,394.67,385.1,99.78,78.62,53.59,46.26,443.56,390.35,355.3,311.68,100.85,82.37,67.91,45.48,403.51,365.27,339.41,317.81,122.67,73.99,51.71,477.93,374.09,352.61,307.01,86.62,58.96,39.74,29.03,334.77,295.28,37.39,13.48,14.33,314.39,36.89,2.7,1.91,0.75,0.59,-0.44,-0.26,-0.25,3.81,0.99,0.57,14.52,7.87,2.3,-1.59,2.74,13.26,15.52,20.94,15.78,20.99,15.51,20.94,15.84,20.96
185,2018-12-04 10:07:06,00:05:07,476.19,62.04,21.55,528.22,394.12,383.82,99.14,80.63,52.98,46.73,447.43,391.67,354.67,315.15,99.7,83.35,68.33,45.65,406.17,376.47,341.19,322.38,123.85,75.56,52.29,460.69,372.08,351.18,311.22,88.19,59.21,42.11,28.68,334.6,296.17,37.51,13.52,14.22,314.29,37.49,2.94,1.94,0.31,-0.27,-0.17,-0.29,-0.47,4.06,1.0,0.67,12.9,6.39,3.91,2.23,3.7,14.9,15.46,20.93,15.8,20.96,15.55,20.95,15.86,20.96
186,2018-12-04 10:07:07,00:05:08,471.34,60.67,20.59,527.83,391.19,378.7,99.18,80.41,52.58,47.51,478.48,390.08,354.71,312.29,97.23,81.89,68.37,46.02,408.19,372.08,342.06,325.23,123.63,75.3,52.77,460.22,369.54,348.89,316.76,87.46,57.96,38.79,27.78,333.75,298.7,36.04,13.48,14.06,313.73,36.81,3.24,2.08,0.61,-0.44,-0.44,-0.45,-0.64,3.02,-0.05,-0.33,12.9,6.39,1.5,0.32,1.78,13.26,15.42,20.94,15.8,20.95,15.55,20.94,15.86,20.95
187,2018-12-04 10:07:08,00:05:09,468.66,65.05,19.91,546.88,399.66,374.79,100.18,77.78,52.29,48.63,462.09,389.15,355.7,313.1,98.34,80.39,69.92,45.36,403.1,366.13,340.03,325.67,120.83,76.74,51.85,460.69,369.98,351.26,311.78,85.41,55.13,36.71,26.27,334.63,299.48,35.0,13.63,14.29,312.08,35.54,2.88,1.9,0.77,-0.66,-0.38,-0.44,-0.36,2.71,-0.02,-0.55,12.9,7.87,3.11,0.32,2.74,14.9,15.39,20.93,15.79,20.93,15.54,20.94,15.87,20.95
188,2018-12-04 10:07:09,00:05:10,490.0,64.97,20.71,546.45,399.66,373.92,102.69,75.39,52.32,50.14,450.13,394.57,356.75,308.77,97.78,81.3,71.57,44.28,396.02,366.03,343.75,326.26,121.95,79.05,52.33,483.37,373.03,353.26,312.51,87.87,57.23,38.09,27.86,332.91,299.14,35.63,13.67,14.25,312.52,36.44,2.61,2.12,0.72,0.74,-0.35,-0.68,-0.41,2.73,-0.21,-0.53,14.52,4.91,4.71,2.23,4.66,14.9,15.37,20.94,15.79,20.9,15.54,20.93,15.87,20.95
189,2018-12-04 10:07:10,00:05:11,460.62,62.84,19.79,536.67,408.36,379.47,102.87,74.69,52.69,51.51,448.44,395.36,359.66,308.29,97.12,82.47,72.59,43.05,406.1,373.68,348.44,329.98,122.88,79.08,53.36,474.22,371.82,354.97,313.64,87.9,58.88,40.02,27.59,331.9,299.89,35.79,13.79,14.33,310.22,36.63,2.72,1.94,0.61,0.51,-0.59,-0.21,-0.51,3.95,0.85,0.69,14.52,4.91,3.91,4.15,2.74,13.26,15.37,20.95,15.77,20.92,15.52,20.94,15.86,20.96
190,2018-12-04 10:07:11,00:05:12,442.98,61.58,20.17,534.2,408.97,382.51,103.72,74.51,53.13,52.58,434.38,393.09,359.11,305.87,98.52,80.82,74.02,42.31,404.54,382.89,350.23,330.16,121.2,77.83,53.47,466.75,375.13,356.21,314.78,86.98,59.47,41.89,26.83,332.51,298.78,35.6,13.52,14.06,307.13,36.74,3.1,2.07,0.72,0.33,0.27,-0.31,-0.44,4.25,1.17,1.08,16.13,6.39,3.91,6.06,5.61,14.9,15.37,20.94,15.76,20.95,15.48,20.95,15.83,20.94
191,2018-12-04 10:07:12,00:05:13,439.78,59.95,19.43,514.5,404.14,385.19,104.02,74.32,52.39,54.05,422.5,391.17,357.84,307.04,98.3,80.23,70.98,42.6,403.39,383.11,350.23,329.07,123.33,75.12,54.06,465.86,375.13,357.95,316.46,86.36,60.05,40.66,28.0,332.55,297.01,34.7,13.22,13.91,305.92,35.85,1.99,1.87,0.31,0.25,0.47,-0.78,-0.63,1.6,-1.03,-1.96,14.52,7.87,3.11,4.15,3.7,11.61,15.38,20.94,15.75,20.99,15.48,20.94,15.8,20.96
192,2018-12-04 10:07:13,00:05:14,459.25,58.91,19.69,547.23,406.41,388.74,105.86,73.26,52.31,53.79,411.86,388.19,357.25,306.89,97.96,79.28,71.45,43.04,397.6,380.6,349.5,325.19,125.05,73.61,53.54,469.76,376.61,358.75,315.14,87.64,60.01,39.01,27.17,330.64,293.68,33.67,13.12,13.82,306.64,34.89,3.03,2.11,0.53,0.94,-0.13,-0.26,-0.41,3.33,0.4,0.13,12.9,6.39,2.3,2.23,1.78,16.55,15.38,20.94,15.75,20.92,15.45,20.95,15.81,20.94
193,2018-12-04 10:07:14,00:05:15,502.88,58.61,18.95,561.49,410.89,390.88,108.5,74.18,52.13,53.76,409.34,385.09,358.39,309.5,97.96,79.13,72.63,43.2,387.37,377.16,350.67,325.89,124.9,76.0,53.14,459.76,376.22,357.26,307.74,88.41,59.21,37.41,27.44,329.36,293.47,32.03,13.51,13.98,310.32,35.46,3.06,1.93,0.8,0.9,-0.19,0.44,-0.21,4.45,1.49,1.36,16.13,3.43,3.11,4.15,2.74,14.9,15.39,20.94,15.74,20.96,15.45,20.94,15.78,20.96
194,2018-12-04 10:07:15,00:05:16,499.16,57.18,16.61,583.12,409.3,392.8,109.83,76.19,52.36,52.73,426.03,382.66,356.93,307.12,97.26,80.42,72.3,43.24,387.98,373.28,350.16,324.79,124.0,76.8,53.99,463.06,374.29,357.62,307.7,89.04,58.55,36.96,28.04,329.14,294.09,33.9,13.74,14.13,311.34,37.78,2.9,2.02,0.76,0.54,-0.37,-0.44,-0.67,3.81,1.16,0.36,19.36,4.91,3.11,0.32,2.74,14.9,15.39,20.94,15.75,20.94,15.48,20.96,15.76,20.96
195,2018-12-04 10:07:16,00:05:17,494.63,56.44,10.42,572.26,415.79,387.62,108.94,76.34,52.65,52.02,441.06,380.08,356.16,303.8,97.29,80.78,71.26,43.34,386.06,369.61,348.11,321.24,122.02,78.93,56.01,468.18,372.4,358.09,309.05,90.14,59.2,39.72,28.07,331.49,293.03,36.53,14.01,14.44,307.6,39.43,3.07,2.21,0.86,0.83,-0.49,-0.15,-0.45,4.37,1.53,1.14,14.52,7.87,3.91,2.23,4.66,14.9,15.37,20.93,15.76,20.92,15.48,20.94,15.73,20.96
196,2018-12-04 10:07:17,00:05:18,455.53,54.82,8.28,564.7,412.58,383.12,108.75,75.71,52.83,51.91,440.92,378.19,359.07,290.1,97.37,81.15,72.44,42.56,390.94,368.01,344.72,319.96,119.89,79.37,57.19,465.13,371.13,357.15,308.25,88.08,59.28,37.0,27.32,335.09,294.68,36.82,14.34,14.43,303.96,40.46,2.9,2.01,0.63,0.33,-0.39,-0.41,-0.51,3.66,1.02,0.48,14.52,7.87,2.3,4.15,2.74,13.26,15.37,20.94,15.77,20.96,15.51,20.94,15.74,20.95
197,2018-12-04 10:07:18,00:05:19,429.67,55.18,16.55,546.61,410.4,380.61,106.74,75.0,52.67,52.7,438.39,378.07,360.55,286.79,96.61,80.51,74.77,41.8,391.47,363.96,341.68,318.29,120.58,79.28,57.28,472.83,384.39,357.68,313.07,88.76,58.97,35.41,27.11,338.05,294.76,36.9,14.54,14.59,302.42,40.02,3.11,2.38,0.73,0.51,0.3,-0.45,-0.36,2.49,-0.29,-0.82,16.13,7.87,3.91,-1.59,3.7,13.26,15.35,20.96,15.77,20.95,15.55,20.95,15.72,20.94
198,2018-12-04 10:07:19,00:05:20,446.75,55.66,19.6,528.03,409.54,378.22,104.41,76.0,52.86,53.97,446.05,382.43,359.76,286.43,96.0,82.17,74.48,42.82,401.93,366.52,342.93,321.85,119.58,80.42,55.38,461.04,393.84,357.91,309.93,88.66,59.09,33.73,28.18,339.48,294.24,36.71,14.43,14.63,305.1,43.59,3.16,2.12,-0.73,0.2,-0.56,-0.51,-0.48,-0.59,-2.92,-4.05,16.13,6.39,4.71,-1.59,3.7,16.55,15.36,20.94,15.77,20.9,15.58,20.92,15.71,20.95
199,2018-12-04 10:07:20,00:05:21,429.02,55.37,19.37,516.74,406.65,375.65,104.08,74.46,53.12,54.78,453.92,381.6,356.92,288.47,95.26,81.87,74.04,43.41,412.11,365.76,345.96,325.7,119.73,81.16,54.46,460.64,387.87,356.12,311.36,92.12,59.71,35.68,29.31,338.74,293.16,37.11,14.53,14.58,308.62,41.46,3.03,1.98,0.71,0.59,-0.5,-0.43,-0.41,3.09,0.48,0.02,16.13,6.39,3.11,2.23,1.78,18.19,15.35,20.93,15.75,20.92,15.6,20.95,15.72,20.95
200,2018-12-04 10:07:21,00:05:22,447.72,55.92,18.76,563.48,405.32,374.63,105.56,74.28,53.42,53.6,440.2,379.28,355.75,288.5,96.22,80.92,74.74,43.86,404.17,364.92,348.62,328.69,120.59,80.86,54.46,464.95,382.01,355.5,308.42,93.26,59.42,35.38,29.87,339.14,289.7,36.89,14.42,14.73,317.97,38.89,3.1,1.83,0.66,0.51,0.19,-0.55,-0.37,4.03,1.09,0.86,14.52,4.91,3.91,4.15,3.7,16.55,15.33,20.94,15.76,20.95,15.61,20.93,15.71,20.95
201,2018-12-04 10:07:22,00:05:23,437.08,56.8,18.38,574.83,406.54,378.84,105.15,76.18,53.82,53.68,428.62,378.41,356.48,296.29,97.4,81.32,73.68,43.93,395.17,362.52,349.89,328.58,119.32,79.29,53.83,462.4,378.82,356.41,310.99,94.4,59.68,38.22,32.05,341.0,290.47,37.45,15.25,15.57,321.26,37.92,2.77,2.15,0.58,-0.13,-0.62,-0.59,-0.75,2.36,-0.37,-0.91,16.13,6.39,2.3,2.23,4.66,18.19,15.32,20.95,15.76,20.98,15.62,20.93,15.7,20.95
202,2018-12-04 10:07:23,00:05:24,432.52,56.83,18.07,548.19,406.87,380.43,106.08,77.61,53.6,55.19,443.32,377.9,355.79,301.89,98.84,82.02,73.16,43.37,399.87,361.47,348.32,327.41,119.92,78.74,54.27,470.15,381.39,358.92,313.67,95.76,61.92,37.59,31.79,344.1,292.05,36.59,14.87,15.07,317.93,35.49,3.21,2.01,1.02,-0.31,-0.53,-0.69,-0.47,4.13,1.29,0.77,16.13,4.91,3.91,2.23,4.66,14.9,15.31,20.95,15.77,20.92,15.62,20.93,15.7,20.96
203,2018-12-04 10:07:24,00:05:25,449.67,56.91,19.26,524.78,405.9,374.85,106.57,77.84,53.46,55.93,435.38,378.34,357.36,304.76,99.18,82.98,71.67,42.52,406.71,361.69,351.24,332.61,121.98,81.6,55.6,481.6,381.29,360.64,314.41,95.62,59.53,36.47,31.42,345.15,295.0,36.32,14.56,14.88,318.44,36.08,2.89,2.01,0.7,0.2,-0.46,-0.68,-0.57,3.02,0.04,-0.15,14.52,6.39,3.11,-1.59,2.74,14.9,15.29,20.93,15.77,20.93,15.61,20.93,15.7,20.95
204,2018-12-04 10:07:25,00:05:27,428.38,56.03,19.22,510.86,403.91,373.0,107.86,77.58,53.34,55.59,444.33,377.79,359.39,304.2,99.17,84.04,71.48,42.93,426.34,357.65,347.85,329.57,120.33,80.24,55.78,465.52,382.55,360.78,301.48,96.2,57.21,36.54,29.69,346.1,293.97,36.25,14.22,14.61,325.68,38.02,3.27,1.89,0.82,0.56,0.19,-0.61,-0.4,3.0,0.25,-0.08,14.52,7.87,3.91,0.32,1.78,11.61,15.29,20.96,15.76,20.89,15.61,20.93,15.7,20.95
205,2018-12-04 10:07:26,00:05:28,424.08,56.1,19.63,510.06,401.8,368.19,108.96,77.35,53.55,54.44,443.82,378.18,358.87,310.88,98.5,84.21,70.29,43.59,422.3,355.89,346.89,329.45,120.39,79.5,56.66,484.17,378.23,359.71,300.26,94.13,58.01,34.66,30.09,346.94,296.44,37.26,15.14,15.61,326.16,36.01,2.79,1.86,0.42,0.41,-0.55,-0.51,0.15,5.08,1.9,1.78,12.9,7.87,3.91,2.23,2.74,14.9,15.31,20.96,15.75,20.99,15.62,20.94,15.69,20.96
206,2018-12-04 10:07:27,00:05:29,444.73,55.85,19.68,513.19,405.64,367.11,107.63,77.72,53.78,53.6,451.08,378.4,358.52,310.92,98.65,84.4,70.12,44.3,424.14,355.57,346.64,328.32,120.96,80.27,55.96,473.34,374.31,358.59,302.28,95.28,56.98,36.28,33.51,346.54,299.5,37.19,15.14,15.53,321.34,34.93,2.95,2.12,0.27,0.58,-0.19,-0.36,-0.63,3.72,0.98,0.3,14.52,7.87,3.11,2.23,2.74,13.26,15.34,20.95,15.74,20.94,15.62,20.93,15.69,20.95
207,2018-12-04 10:07:28,00:05:30,457.14,54.99,19.4,532.25,409.17,366.86,104.78,80.43,54.11,53.52,448.13,376.95,357.9,312.31,99.13,85.17,72.87,45.78,414.56,356.99,346.46,328.5,121.18,84.68,59.28,466.52,373.55,358.63,305.92,95.06,56.47,36.5,34.22,346.61,298.83,37.0,14.76,15.22,316.03,36.09,3.14,2.23,0.7,0.46,-0.38,-0.51,-0.53,3.27,0.21,0.1,17.75,7.87,3.91,4.15,1.78,14.9,15.35,20.93,15.74,20.95,15.61,20.94,15.68,20.95
208,2018-12-04 10:07:29,00:05:31,455.29,56.69,19.78,533.01,405.14,368.6,105.12,83.22,54.34,53.27,454.67,377.93,358.27,308.94,98.8,85.36,74.59,46.38,417.99,365.57,349.34,332.6,122.83,83.69,57.0,459.42,371.27,357.51,311.25,91.34,56.07,36.09,31.83,345.15,296.18,36.74,14.19,14.61,311.66,37.66,3.35,2.36,0.66,-0.53,-0.65,-0.58,-0.53,0.47,-2.08,-3.02,16.13,6.39,3.11,2.23,2.74,11.61,15.38,20.94,15.73,20.99,15.61,20.93,15.7,20.95
209,2018-12-04 10:07:30,00:05:32,479.25,59.77,18.52,517.74,411.59,371.79,103.85,81.82,54.7,53.11,447.66,379.66,358.44,312.6,98.86,84.8,75.61,46.52,422.73,363.02,348.39,329.08,120.13,81.11,54.48,462.14,371.8,356.69,309.7,91.92,54.99,33.09,29.15,344.35,295.15,36.17,13.76,14.38,311.84,38.77,3.2,2.09,0.75,0.52,-0.67,-0.55,-0.64,3.54,0.45,0.32,16.13,6.39,4.71,0.32,3.7,14.9,15.4,20.95,15.74,20.92,15.61,20.94,15.69,20.96
